dataset,size_bytes
Bai/olm500,11012
Bai/olm5000,29564
Bai/pde225,16994
Bai/pde2961,118771
Bai/pde900,42006
Bai/qc2534,170150
Bai/qc324,23973
Bai/qh1484,28315
Bai/qh768,18980
Bai/qh882,20273
Bai/rbsa480,20741
Bai/rbsb480,20656
Bai/rdb1250,19157
Bai/rdb1250l,19162
Bai/rdb1250l,19162
Bai/rdb200,10625
Bai/rdb200l,10624
Bai/rdb200l,10624
Bai/rdb2048,26801
Bai/rdb2048_noL,26475
Bai/rdb2048_noL,26475
Bai/rdb3200l,36117
Bai/rdb450,12555
Bai/rdb450l,12557
Bai/rdb450l,12557
Bai/rdb5000,52833
Bai/rdb800l,15376
Bai/rdb968,16842
Bai/rw136,10207
Bai/rw496,12950
Bai/rw5151,49000
Bai/tols1090,28765
Bai/tols2000,35114
Bai/tols340,23723
Bai/tols4000,49270
Bai/tols90,22065
Bai/tub1000,26675
Bai/tub100,11128
Bai/tub1000,26675
Barabasi/NotreDame_actors,3682348
Barabasi/NotreDame_www,1166254
Barabasi/NotreDame_yeast,15121
Bates/Chem97Zt,126461
Bates/Chem97ZtZ,24545
Bates/Chem97ZtZ,24545
Bates/sls,7409303
Belcastro/human_gene1,104622052
Belcastro/human_gene2,76616309
Belcastro/mouse_gene,66349577
BenElechi/BenElechi1,57925803
Bindel/ted_AB,1708535
Bindel/ted_AB_unscaled,1554602
Bindel/ted_A,1223058
Bindel/ted_A_unscaled,1101278
Bindel/ted_AB,1708535
Bindel/ted_AB_unscaled,1554602
Bindel/ted_AB_unscaled,1554602
Bindel/ted_A_unscaled,1101278
Bindel/ted_B,162896
Bindel/ted_B_unscaled,165185
Bindel/ted_B_unscaled,165185
Bodendiek/CurlCurl_0,124695
Bodendiek/CurlCurl_1,2249600
Bodendiek/CurlCurl_2,8158079
Bodendiek/CurlCurl_3,12671369
Bodendiek/CurlCurl_4,23959573
Boeing/bcsstk34,23109
Boeing/bcsstk35,5607782
Boeing/bcsstk36,4354122
Boeing/bcsstk37,4336217
Boeing/bcsstk38,1076636
Boeing/bcsstk39,3354906
Boeing/bcsstm34,82017
Boeing/bcsstm35,132087
Boeing/bcsstm36,1075526
Boeing/bcsstm37,103571
Boeing/bcsstm38,54917
Boeing/bcsstm39,186810
Boeing/crystk01,1126333
Boeing/crystk02,3681085
Boeing/crystk03,6741359
Boeing/crystm01,118187
Boeing/crystm02,338216
Boeing/crystm03,608519
Boeing/ct20stif,9363821
Boeing/msc00726,25084
Boeing/msc01050,34856
Boeing/msc01440,71073
Boeing/msc04515,97402
Boeing/msc10848,4937444
Boeing/msc23052,4699189
Boeing/nasa1824,99018
Boeing/nasa2910,37414
Boeing/nasa4704,42944
Boeing/pcrystk02,116636
Boeing/pcrystk03,203544
Boeing/pct20stif,396159
Boeing/pwtk,44730911
Bomhof/circuit_1,151811
Bomhof/circuit_2,131128
Bomhof/circuit_3,406282
Bomhof/circuit_4,1200920
Botonakis/FEM_3D_thermal1,2270974
Botonakis/FEM_3D_thermal2,17855849
Botonakis/thermomech_dK,24854264
Botonakis/thermomech_dM,5390585
Botonakis/thermomech_TC,4150839
Botonakis/thermomech_TK,4175493
Bourchtein/atmosmodd,28929736
Bourchtein/atmosmodj,28940853
Bourchtein/atmosmodl,36291131
Bourchtein/atmosmodm,35768139
Bova/rma10,12811072
Brethour/coater1,52828
Brethour/coater2,1561835
Brogan/specular,65368773
Brunetiere/thermal,556908
Buss/12month1,38645750
Buss/connectus,1714547
Bydder/mri1,5469651
Bydder/mri2,5225271
Cannizzo/sts4098,190353
Castrillon/denormal,764008
CEMW/t2em,8156478
CEMW/tmt_sym,13833923
CEMW/tmt_unsym,33615799
CEMW/vfem,12163276
Chen/pkustk01,150734
Chen/pkustk02,80011
Chen/pkustk03,409114
Chen/pkustk04,539185
Chen/pkustk05,273710
Chen/pkustk06,314311
Chen/pkustk07,227275
Chen/pkustk08,315535
Chen/pkustk09,221117
Chen/pkustk10,547520
Chen/pkustk11,689465
Chen/pkustk12,1083436
Chen/pkustk13,1019907
Chen/pkustk14,1659019
Chevron/Chevron1,459576
Chevron/Chevron2,1309493
Chevron/Chevron3,8729489
Chevron/Chevron4,17101626
Clark/tomographic1,1817122
Cote/mplate,233835
Cote/vibrobox,506312
CPM/cz10228,518687
CPM/cz1268,67056
CPM/cz148,18275
CPM/cz20468,1039834
CPM/cz2548,132253
CPM/cz308,24265
CPM/cz40948,2133073
CPM/cz5108,258947
CPM/cz628,36388
Cunningham/k3plates,2405287
Cunningham/m3plates,50793
Cunningham/qa8fk,2046667
Cunningham/qa8fm,2045429
Cylshell/s1rmq4m1,488487
Cylshell/s1rmt3m1,435526
Cylshell/s2rmq4m1,502115
Cylshell/s2rmt3m1,446928
Cylshell/s3rmq4m1,511101
Cylshell/s3rmt3m1,459752
Cylshell/s3rmt3m3,784748
Dattorro/EternityII_A,1545479
Dattorro/EternityII_E,2584196
Dattorro/EternityII_Etilde,2207799
Dattorro/EternityII_Etilde,2207799
Davis/FX_March2010,3445082
Dehghani/light_in_tissue,1392606
DIMACS10/144,2383143
DIMACS10/333SP,62835019
DIMACS10/598a,1960042
DIMACS10/adaptive,31686272
DIMACS10/ak2010,1367809
DIMACS10/al2010,7685755
DIMACS10/ar2010,5635424
DIMACS10/AS365,66797131
DIMACS10/asia_osm,96113790
DIMACS10/auto,8207630
DIMACS10/az2010,7577794
DIMACS10/belgium_osm,11722781
DIMACS10/ca2010,21970813
DIMACS10/caidaRouterLevel,1648853
DIMACS10/channel-500x100x100-b050,59191633
DIMACS10/chesapeake,20502
DIMACS10/citationCiteseer,3433894
DIMACS10/co2010,6099776
DIMACS10/coAuthorsCiteseer,1387673
DIMACS10/coAuthorsDBLP,2047456
DIMACS10/coPapersCiteseer,4306222
DIMACS10/coPapersDBLP,6091326
DIMACS10/cs4,137078
DIMACS10/ct2010,2091496
DIMACS10/cti,127535
DIMACS10/data,40199
DIMACS10/de2010,742679
DIMACS10/delaunay_n10,23425
DIMACS10/delaunay_n11,29359
DIMACS10/delaunay_n12,41441
DIMACS10/delaunay_n13,65773
DIMACS10/delaunay_n14,113924
DIMACS10/delaunay_n15,210563
DIMACS10/delaunay_n16,381310
DIMACS10/delaunay_n17,751841
DIMACS10/delaunay_n18,1487918
DIMACS10/delaunay_n19,2960856
DIMACS10/delaunay_n20,5899817
DIMACS10/delaunay_n21,11794765
DIMACS10/delaunay_n22,23551885
DIMACS10/delaunay_n23,47141969
DIMACS10/delaunay_n24,94192592
DIMACS10/europe_osm,421480827
DIMACS10/fe_4elt2,88624
DIMACS10/fe_body,291870
DIMACS10/fe_ocean,985674
DIMACS10/fe_rotor,1256051
DIMACS10/fe_sphere,128506
DIMACS10/fe_tooth,793952
DIMACS10/fl2010,14640322
DIMACS10/ga2010,8819624
DIMACS10/germany_osm,97338548
DIMACS10/G_n_pin_pout,1280132
DIMACS10/great-britain_osm,60991726
DIMACS10/hi2010,780127
DIMACS10/hugebubbles-00000,150934342
DIMACS10/hugebubbles-00010,185242600
DIMACS10/hugebubbles-00020,200740785
DIMACS10/hugetrace-00000,37274668
DIMACS10/hugetrace-00010,102965543
DIMACS10/hugetrace-00020,141036587
DIMACS10/hugetric-00000,46854193
DIMACS10/hugetric-00010,61430177
DIMACS10/hugetric-00020,66415994
DIMACS10/ia2010,6428127
DIMACS10/id2010,4562764
DIMACS10/il2010,13538605
DIMACS10/in2010,7979493
DIMACS10/italy_osm,51519838
DIMACS10/kron_g500-logn16,5056185
DIMACS10/kron_g500-logn17,11148658
DIMACS10/kron_g500-logn18,24563086
DIMACS10/kron_g500-logn19,53741675
DIMACS10/kron_g500-logn20,116974468
DIMACS10/kron_g500-logn21,253473701
DIMACS10/ks2010,7039401
DIMACS10/ky2010,4873928
DIMACS10/la2010,6142647
DIMACS10/luxembourg_osm,904631
DIMACS10/m14b,3521670
DIMACS10/M6,68697440
DIMACS10/ma2010,4804973
DIMACS10/md2010,4359635
DIMACS10/me2010,2147887
DIMACS10/mi2010,9943176
DIMACS10/mn2010,7776287
DIMACS10/mo2010,10301183
DIMACS10/ms2010,5224699
DIMACS10/mt2010,4068137
DIMACS10/NACA0015,22314630
DIMACS10/nc2010,8825430
DIMACS10/nd2010,3994055
DIMACS10/ne2010,5720876
DIMACS10/netherlands_osm,17029994
DIMACS10/nh2010,1497016
DIMACS10/nj2010,5115276
DIMACS10/NLR,81537364
DIMACS10/nm2010,5221274
DIMACS10/nv2010,2647486
DIMACS10/ny2010,10703322
DIMACS10/oh2010,11003906
DIMACS10/ok2010,8002397
DIMACS10/or2010,6105320
DIMACS10/pa2010,12780863
DIMACS10/packing-500x100x100-b050,25493582
DIMACS10/preferentialAttachment,1390964
DIMACS10/rgg_n_2_15_s0,634046
DIMACS10/rgg_n_2_16_s0,1251455
DIMACS10/rgg_n_2_17_s0,2506588
DIMACS10/rgg_n_2_18_s0,5054791
DIMACS10/rgg_n_2_19_s0,10234750
DIMACS10/rgg_n_2_20_s0,20804121
DIMACS10/rgg_n_2_21_s0,41861832
DIMACS10/rgg_n_2_22_s0,82322644
DIMACS10/rgg_n_2_23_s0,160661400
DIMACS10/rgg_n_2_24_s0,324217195
DIMACS10/ri2010,766960
DIMACS10/road_central,54360476
DIMACS10/road_usa,81158085
DIMACS10/sc2010,5579806
DIMACS10/sd2010,2643195
DIMACS10/smallworld,802598
DIMACS10/t60k,282814
DIMACS10/tn2010,7353102
DIMACS10/tx2010,27806535
DIMACS10/uk,39137
DIMACS10/ut2010,3575224
DIMACS10/va2010,8587385
DIMACS10/venturiLevel3,18561114
DIMACS10/vsp_barth5_1Ksep_50in_5Kout,255877
DIMACS10/vsp_bcsstk30_500sep_10in_1Kout,3659509
DIMACS10/vsp_befref_fxm_2_4_air02,129321
DIMACS10/vsp_bump2_e18_aa01_model1_crew1,516872
DIMACS10/vsp_c-30_data_data,68406
DIMACS10/vsp_c-60_data_cti_cs4,437433
DIMACS10/vsp_data_and_seymourl,95441
DIMACS10/vsp_finan512_scagr7-2c_rlfddd,985591
DIMACS10/vsp_mod2_pgp2_slptsk,754265
DIMACS10/vsp_model1_crew1_cr42_south31,293661
DIMACS10/vsp_msc10848_300sep_100in_1Kout,1793972
DIMACS10/vsp_p0291_seymourl_iiasa,96902
DIMACS10/vsp_sctap1-2b_and_seymourl,298833
DIMACS10/vsp_south31_slptsk,244415
DIMACS10/vsp_vibrobox_scagr7-2c_rlfddd,738867
DIMACS10/vt2010,998881
DIMACS10/wa2010,5997149
DIMACS10/wi2010,7610748
DIMACS10/wing,351566
DIMACS10/wing_nodal,158766
DIMACS10/wing_nodal,158766
DIMACS10/wv2010,4072960
DIMACS10/wy2010,2689162
DNVS/crplat2,112151
DNVS/fcondp2,1289445
DNVS/fullb,1460540
DNVS/halfb,1494389
DNVS/m_t1,38785011
DNVS/ship_001,13465833
DNVS/ship_003,10302717
DNVS/shipsec1,8536457
DNVS/shipsec5,12458770
DNVS/shipsec8,8297509
DNVS/thread,16710260
DNVS/trdheim,134071
DNVS/troll,1585726
DNVS/tsyl201,263062
DNVS/x104,29784374
DRIVCAV/cavity01,39807
DRIVCAV/cavity02,55537
DRIVCAV/cavity03,63864
DRIVCAV/cavity04,55435
DRIVCAV/cavity05,117480
DRIVCAV/cavity06,205377
DRIVCAV/cavity07,223486
DRIVCAV/cavity08,204621
DRIVCAV/cavity09,224115
DRIVCAV/cavity10,262488
DRIVCAV/cavity11,492138
DRIVCAV/cavity12,519553
DRIVCAV/cavity13,492344
DRIVCAV/cavity14,523101
DRIVCAV/cavity15,493758
DRIVCAV/cavity16,472028
DRIVCAV/cavity17,892011
DRIVCAV/cavity18,932175
DRIVCAV/cavity19,896400
DRIVCAV/cavity20,932476
DRIVCAV/cavity21,895250
DRIVCAV/cavity22,931462
DRIVCAV/cavity23,905120
DRIVCAV/cavity24,940695
DRIVCAV/cavity25,903640
DRIVCAV/cavity26,939522
Dziekonski/dielFilterV2clx,121967789
Dziekonski/dielFilterV2real,214188658
Dziekonski/dielFilterV3clx,162363690
Dziekonski/dielFilterV3real,372663858
Dziekonski/gsm_106857,106769682
Embree/ifiss_mat,18815174
Engwirda/airfoil_2d,2623578
FEMLAB/ns3Da,16223552
FEMLAB/poisson2D,35870
FEMLAB/poisson3Da,3423761
FEMLAB/poisson3Db,23607922
FEMLAB/problem1,27773
FEMLAB/sme3Da,8147026
FEMLAB/sme3Db,19932525
FEMLAB/sme3Dc,30401165
FEMLAB/waveguide3D,3273099
FIDAP/ex10,188175
FIDAP/ex10hs,194718
FIDAP/ex11,4077675
FIDAP/ex12,224334
FIDAP/ex13,323062
FIDAP/ex14,234461
FIDAP/ex15,302433
FIDAP/ex18,334261
FIDAP/ex19,1496323
FIDAP/ex1,23624
FIDAP/ex10,188175
FIDAP/ex10hs,194718
FIDAP/ex10hs,194718
FIDAP/ex11,4077675
FIDAP/ex12,224334
FIDAP/ex13,323062
FIDAP/ex14,234461
FIDAP/ex15,302433
FIDAP/ex18,334261
FIDAP/ex19,1496323
FIDAP/ex20,190661
FIDAP/ex21,112096
FIDAP/ex22,110643
FIDAP/ex23,179397
FIDAP/ex24,230200
FIDAP/ex25,114606
FIDAP/ex26,349226
FIDAP/ex27,183998
FIDAP/ex28,330670
FIDAP/ex29,146136
FIDAP/ex2,81969
FIDAP/ex20,190661
FIDAP/ex21,112096
FIDAP/ex22,110643
FIDAP/ex23,179397
FIDAP/ex24,230200
FIDAP/ex25,114606
FIDAP/ex26,349226
FIDAP/ex27,183998
FIDAP/ex28,330670
FIDAP/ex29,146136
FIDAP/ex31,414375
FIDAP/ex32,24470
FIDAP/ex33,36247
FIDAP/ex35,857639
FIDAP/ex36,152953
FIDAP/ex37,421963
FIDAP/ex3,184912
FIDAP/ex31,414375
FIDAP/ex32,24470
FIDAP/ex33,36247
FIDAP/ex35,857639
FIDAP/ex36,152953
FIDAP/ex37,421963
FIDAP/ex40,1932097
FIDAP/ex4,107606
FIDAP/ex40,1932097
FIDAP/ex5,9821
FIDAP/ex6,210749
FIDAP/ex7,226826
FIDAP/ex8,386304
FIDAP/ex9,340427
Fluorem/DK01R,108119
Fluorem/GT01R,3613657
Fluorem/HV15R,2091569142
Fluorem/PR02R,66397843
Fluorem/RM07R,278540884
FreeFieldTechnologies/mono_500Hz,80754525
Freescale/circuit5M,58087451
Freescale/circuit5M_dc,32053264
Freescale/circuit5M_dc,32053264
Freescale/Freescale1,90368536
Freescale/Freescale2,109491548
Freescale/FullChip,60822818
Freescale/memchip,70427662
Freescale/nxp1,16185215
Freescale/transient,5567402
Gaertner/big,178547
Gaertner/nopoly,92885
Gaertner/pesa,149902
GAP/GAP-kron,9759648277
GAP/GAP-road,142623734
GAP/GAP-twitter,5913057328
GAP/GAP-urand,10264187707
GAP/GAP-web,2514502454
Garon/garon1,257149
Garon/garon2,988842
GenBank/kmer_A2a,547649321
GenBank/kmer_P1a,449266312
GenBank/kmer_U1a,213103478
GenBank/kmer_V1r,662711100
GenBank/kmer_V2a,176883633
GHS_indef/a0nsdsil,726897
GHS_indef/a2nnsnsl,700360
GHS_indef/a5esindl,484647
GHS_indef/aug2dc,94815
GHS_indef/aug2d,91451
GHS_indef/aug2dc,94815
GHS_indef/aug3dcqp,338750
GHS_indef/aug3d,75369
GHS_indef/aug3dcqp,338750
GHS_indef/blockqp1,301678
GHS_indef/bloweya,123761
GHS_indef/bloweybl,133702
GHS_indef/bloweybq,49878
GHS_indef/bmw3_2,34555448
GHS_indef/boyd1,2501637
GHS_indef/boyd2,1858962
GHS_indef/brainpc2,150931
GHS_indef/bratu3d,154156
GHS_indef/c-55,1260035
GHS_indef/c-58,1423914
GHS_indef/c-59,1440376
GHS_indef/c-62ghs,1803035
GHS_indef/c-63,1387213
GHS_indef/c-68,1753761
GHS_indef/c-69,1976188
GHS_indef/c-70,2152039
GHS_indef/c-71,2862550
GHS_indef/c-72,2311288
GHS_indef/cont-201,440463
GHS_indef/cont-300,989054
GHS_indef/copter2,3782560
GHS_indef/cvxqp3,264774
GHS_indef/darcy003,7383679
GHS_indef/dawson5,4559578
GHS_indef/dixmaanl,805631
GHS_indef/d_pretok,5850747
GHS_indef/dtoc,69887
GHS_indef/exdata_1,6897645
GHS_indef/helm2d03,4373602
GHS_indef/helm3d01,2183912
GHS_indef/k1_san,2015168
GHS_indef/laser,18231
GHS_indef/linverse,473579
GHS_indef/mario001,729194
GHS_indef/mario002,7383679
GHS_indef/ncvxbqp1,929636
GHS_indef/ncvxqp1,197563
GHS_indef/ncvxqp3,1118249
GHS_indef/ncvxqp5,1017988
GHS_indef/ncvxqp7,1195787
GHS_indef/ncvxqp9,165565
GHS_indef/olesnik0,2303489
GHS_indef/qpband,100505
GHS_indef/sit100,76039
GHS_indef/sparsine,4678894
GHS_indef/spmsrtls,1113283
GHS_indef/stokes128,537928
GHS_indef/stokes64,137041
GHS_indef/stokes64s,217926
GHS_indef/stokes64s,217926
GHS_indef/tuma1,189880
GHS_indef/tuma2,128332
GHS_indef/turon_m,3924204
GHS_psdef/apache1,623616
GHS_psdef/apache2,5781440
GHS_psdef/audikw_1,262174910
GHS_psdef/bmw7st_1,29471177
GHS_psdef/bmwcra_1,40905104
GHS_psdef/copter1,178168
GHS_psdef/copter2,667285
GHS_psdef/crankseg_1,27709138
GHS_psdef/crankseg_2,36796260
GHS_psdef/cvxbqp1,940626
GHS_psdef/finance256,282111
GHS_psdef/ford1,125347
GHS_psdef/ford2,592219
GHS_psdef/gridgena,449257
GHS_psdef/hood,41152976
GHS_psdef/inline_1,127603420
GHS_psdef/jnlbrng1,241154
GHS_psdef/ldoor,175935165
GHS_psdef/minsurfo,255713
GHS_psdef/obstclae,233091
GHS_psdef/oilpan,5942354
GHS_psdef/opt1,141238
GHS_psdef/pds10,151960
GHS_psdef/pwt,242487
GHS_psdef/ramage02,232834
GHS_psdef/s3dkq4m2,1571307
GHS_psdef/s3dkt3m2,1318036
GHS_psdef/srb1,336460
GHS_psdef/torsion1,233227
GHS_psdef/vanbody,9320804
GHS_psdef/wathen100,1182445
GHS_psdef/wathen120,1422341
Gleich/flickr,21808866
Gleich/minnesota,35963
Gleich/usroads-48,969507
Gleich/usroads,992353
Gleich/usroads-48,969507
Gleich/wb-cs-stanford,60773
Gleich/wb-edu,50146337
Gleich/wikipedia-20051105,52588415
Gleich/wikipedia-20060925,105131501
Gleich/wikipedia-20061104,111567359
Gleich/wikipedia-20070206,128713212
Goodwin/goodwin,1385693
Goodwin/Goodwin_010,28036
Goodwin/Goodwin_013,43965
Goodwin/Goodwin_017,63605
Goodwin/Goodwin_023,113313
Goodwin/Goodwin_030,198712
Goodwin/Goodwin_040,331964
Goodwin/Goodwin_054,606038
Goodwin/Goodwin_071,1062713
Goodwin/Goodwin_095,1934636
Goodwin/Goodwin_127,3461180
Goodwin/rim,7731085
Graham/graham1,2538136
Grueninger/windtunnel_evap2d,1036698
Grueninger/windtunnel_evap3d,9989013
Grund/b1_ss,13141
Grund/b2_ss,21857
Grund/bayer01,1326240
Grund/bayer02,389028
Grund/bayer03,193408
Grund/bayer04,466340
Grund/bayer05,69189
Grund/bayer06,69204
Grund/bayer07,69339
Grund/bayer08,69242
Grund/bayer09,92708
Grund/bayer10,402092
Grund/b_dyn,41970
Grund/d_dyn1,10058
Grund/d_dyn,14178
Grund/d_dyn1,10058
Grund/d_ss,13684
Grund/meg1,128116
Grund/meg4,53820
Grund/poli3,145895
Grund/poli4,260999
Grund/poli,38928
Grund/poli_large,108195
Grund/poli3,145895
Grund/poli4,260999
Grund/poli_large,108195
Gset/G10,38413
Gset/G11,12362
Gset/G12,12411
Gset/G13,12573
Gset/G14,16550
Gset/G15,16517
Gset/G16,16512
Gset/G17,16500
Gset/G18,17225
Gset/G19,17181
Gset/G1,35291
Gset/G10,38413
Gset/G11,12362
Gset/G12,12411
Gset/G13,12573
Gset/G14,16550
Gset/G15,16517
Gset/G16,16512
Gset/G17,16500
Gset/G18,17225
Gset/G19,17181
Gset/G20,17182
Gset/G21,17170
Gset/G22,43029
Gset/G23,42988
Gset/G24,42958
Gset/G25,42999
Gset/G26,42972
Gset/G27,46326
Gset/G28,46282
Gset/G29,46252
Gset/G2,35311
Gset/G20,17182
Gset/G21,17170
Gset/G22,43029
Gset/G23,42988
Gset/G24,42958
Gset/G25,42999
Gset/G26,42972
Gset/G27,46326
Gset/G28,46282
Gset/G29,46252
Gset/G30,46313
Gset/G31,46262
Gset/G32,17767
Gset/G33,17865
Gset/G34,18308
Gset/G35,29171
Gset/G36,29199
Gset/G37,29202
Gset/G38,29127
Gset/G39,31005
Gset/G3,35226
Gset/G30,46313
Gset/G31,46262
Gset/G32,17767
Gset/G33,17865
Gset/G34,18308
Gset/G35,29171
Gset/G36,29199
Gset/G37,29202
Gset/G38,29127
Gset/G39,31005
Gset/G40,31011
Gset/G41,31028
Gset/G42,30949
Gset/G43,25107
Gset/G44,25109
Gset/G45,25104
Gset/G46,25090
Gset/G47,25121
Gset/G48,22725
Gset/G49,23770
Gset/G4,35283
Gset/G40,31011
Gset/G41,31028
Gset/G42,30949
Gset/G43,25107
Gset/G44,25109
Gset/G45,25104
Gset/G46,25090
Gset/G47,25121
Gset/G48,22725
Gset/G49,23770
Gset/G50,24091
Gset/G51,18433
Gset/G52,18433
Gset/G53,18447
Gset/G54,18477
Gset/G55,38188
Gset/G56,40132
Gset/G57,33501
Gset/G58,63239
Gset/G59,67909
Gset/G5,35228
Gset/G50,24091
Gset/G51,18433
Gset/G52,18433
Gset/G53,18447
Gset/G54,18477
Gset/G55,38188
Gset/G56,40132
Gset/G57,33501
Gset/G58,63239
Gset/G59,67909
Gset/G60,50106
Gset/G61,52796
Gset/G62,45180
Gset/G63,87065
Gset/G64,93582
Gset/G65,51118
Gset/G66,57689
Gset/G67,62821
Gset/G6,38471
Gset/G60,50106
Gset/G61,52796
Gset/G62,45180
Gset/G63,87065
Gset/G64,93582
Gset/G65,51118
Gset/G66,57689
Gset/G67,62821
Gset/G7,38501
Gset/G8,38404
Gset/G9,38441
Guettel/TEM152078,49874407
Guettel/TEM181302,61260677
Guettel/TEM27623,4250554
Gupta/gupta1,378856
Gupta/gupta2,748206
Gupta/gupta3,1083350
Hamm/add20,108547
Hamm/add32,174169
Hamm/bcircuit,1799221
Hamm/hcircuit,1540774
Hamm/memplus,577789
Hamm/scircuit,5729198
Hamrle/Hamrle1,18099
Hamrle/Hamrle2,53936
Hamrle/Hamrle3,7874502
Hardesty/Hardesty1,8004135
Hardesty/Hardesty2,22581702
Hardesty/Hardesty3,81235958
Harvard_Seismology/JP,118925844
HB/1138_bus,28320
HB/494_bus,17913
HB/662_bus,22205
HB/685_bus,23877
HB/abb313,10568
HB/arc130,15215
HB/ash219,9605
HB/ash292,10789
HB/ash331,10083
HB/ash608,10991
HB/ash85,9477
HB/ash958,12166
HB/bcspwr01,9244
HB/bcspwr02,9262
HB/bcspwr03,9543
HB/bcspwr04,10743
HB/bcspwr05,11263
HB/bcspwr06,16036
HB/bcspwr07,16827
HB/bcspwr08,16988
HB/bcspwr09,18334
HB/bcspwr10,41856
HB/bcsstk01,10160
HB/bcsstk02,16896
HB/bcsstk03,10905
HB/bcsstk04,14144
HB/bcsstk05,12735
HB/bcsstk06,21235
HB/bcsstk07,21379
HB/bcsstk08,34320
HB/bcsstk09,18856
HB/bcsstk10,29666
HB/bcsstk11,34266
HB/bcsstk12,34410
HB/bcsstk13,180432
HB/bcsstk14,187270
HB/bcsstk15,124064
HB/bcsstk16,189663
HB/bcsstk17,1226140
HB/bcsstk18,454618
HB/bcsstk19,26075
HB/bcsstk20,18303
HB/bcsstk21,33671
HB/bcsstk22,11024
HB/bcsstk23,104375
HB/bcsstk24,509339
HB/bcsstk25,531408
HB/bcsstk26,121983
HB/bcsstk27,236458
HB/bcsstk28,885590
HB/bcsstk29,110277
HB/bcsstk30,220771
HB/bcsstk31,286949
HB/bcsstk32,316823
HB/bcsstk33,83395
HB/bcsstm01,9231
HB/bcsstm02,9363
HB/bcsstm03,9656
HB/bcsstm04,9559
HB/bcsstm05,9617
HB/bcsstm06,11152
HB/bcsstm07,19946
HB/bcsstm08,14159
HB/bcsstm09,12512
HB/bcsstm10,32568
HB/bcsstm11,14217
HB/bcsstm12,24053
