dataset,size_bytes
BenElechi/BenElechi1,222034118
Bindel/ted_A,13138440
Bindel/ted_AB,18271873
Bindel/ted_AB_unscaled,17543175
Bindel/ted_A_unscaled,12528590
Bindel/ted_B,2395388
Bindel/ted_B_unscaled,2451238
Bodendiek/CurlCurl_0,1771654
Bodendiek/CurlCurl_1,42372912
Bodendiek/CurlCurl_2,156139795
Bodendiek/CurlCurl_3,240336824
Bodendiek/CurlCurl_4,483262784
Boeing/bcsstk34,227786
Boeing/bcsstk35,17574798
Boeing/bcsstk36,13696618
Boeing/bcsstk37,13889575
Boeing/bcsstk38,4065655
Boeing/bcsstk39,20923493
Boeing/bcsstm34,273370
Boeing/bcsstm35,478385
Boeing/bcsstm36,4401144
Boeing/bcsstm37,385326
Boeing/bcsstm38,187621
Boeing/bcsstm39,864041
Boeing/crystk01,4975305
Boeing/crystk02,15656810
Boeing/crystk03,28910160
Boeing/crystm01,1679485
Boeing/crystm02,5275036
Boeing/crystm03,9738469
Boeing/ct20stif,35196911
Boeing/msc00726,420353
Boeing/msc01050,352981
Boeing/msc01440,575409
Boeing/msc04515,1254888
Boeing/msc10848,15785884
Boeing/msc23052,15586376
Boeing/nasa1824,530896
Boeing/nasa2910,831031
Boeing/nasa4704,524219
Boeing/pcrystk02,5122105
Boeing/pcrystk03,9872616
Boeing/pct20stif,15915730
Boeing/pwtk,162185464
Bomhof/circuit_1,1121415
Bomhof/circuit_2,597949
Bomhof/circuit_3,1604161
Bomhof/circuit_4,10027487
Botonakis/FEM_3D_thermal1,13509752
Botonakis/FEM_3D_thermal2,119519435
Botonakis/thermomech_dK,90801408
Botonakis/thermomech_dM,27996351
Botonakis/thermomech_TC,13237307
Botonakis/thermomech_TK,12677209
Bourchtein/atmosmodd,321306822
Bourchtein/atmosmodj,321667187
Bourchtein/atmosmodl,271481319
Bourchtein/atmosmodm,274223633
Bova/rma10,62137961
Brethour/coater1,431341
Brethour/coater2,5054574
Brogan/specular,252178849
Brunetiere/thermal,1963336
Buss/12month1,247346300
Buss/connectus,10971490
Bydder/mri1,18462269
Bydder/mri2,20059936
Cannizzo/sts4098,1118303
Castrillon/denormal,10527026
CEMW/t2em,76034662
CEMW/tmt_sym,96692260
CEMW/tmt_unsym,148745086
CEMW/vfem,37749447
Chen/pkustk01,5506478
Chen/pkustk02,4091518
Chen/pkustk03,18642938
Chen/pkustk04,24759681
Chen/pkustk05,12801904
Chen/pkustk06,15033004
Chen/pkustk07,13083365
Chen/pkustk08,17949790
Chen/pkustk09,9176207
Chen/pkustk10,25742492
Chen/pkustk11,31171048
Chen/pkustk12,44836200
Chen/pkustk13,39500363
Chen/pkustk14,92297954
Chevron/Chevron1,10911055
Chevron/Chevron2,27139707
Chevron/Chevron3,120787966
Chevron/Chevron4,226983992
Clark/tomographic1,21044599
Cote/mplate,3566241
Cote/vibrobox,4799968
CPM/cz10228,2957268
CPM/cz1268,352301
CPM/cz148,43794
CPM/cz20468,6095057
CPM/cz2548,719164
CPM/cz308,87263
CPM/cz40948,12350895
CPM/cz5108,1470466
CPM/cz628,173812
Cunningham/k3plates,10943892
Cunningham/m3plates,193271
Cunningham/qa8fk,31911216
Cunningham/qa8fm,32384678
Cylshell/s1rmq4m1,3981357
Cylshell/s1rmt3m1,3231758
Cylshell/s2rmq4m1,4046864
Cylshell/s2rmt3m1,3274026
Cylshell/s3rmq4m1,4143013
Cylshell/s3rmt3m1,3366923
Cylshell/s3rmt3m3,3206383
Dattorro/EternityII_A,10588723
Dattorro/EternityII_E,21499267
Dattorro/EternityII_Etilde,16150428
Davis/FX_March2010,3211498
Dehghani/light_in_tissue,23600789
DIMACS10/144,13393293
DIMACS10/333SP,234500398
DIMACS10/598a,8930962
DIMACS10/adaptive,213559465
DIMACS10/ak2010,3350541
DIMACS10/al2010,19492987
DIMACS10/ar2010,14279761
DIMACS10/AS365,240011784
DIMACS10/asia_osm,402813306
DIMACS10/auto,44768913
DIMACS10/az2010,19123682
DIMACS10/belgium_osm,44253067
DIMACS10/ca2010,56913010
DIMACS10/caidaRouterLevel,7309828
DIMACS10/channel-500x100x100-b050,663216325
DIMACS10/chesapeake,12642
DIMACS10/citationCiteseer,15061829
DIMACS10/co2010,15626136
DIMACS10/coAuthorsCiteseer,10076427
DIMACS10/coAuthorsDBLP,12359339
DIMACS10/coPapersCiteseer,206979938
DIMACS10/coPapersDBLP,200648201
DIMACS10/cs4,495996
DIMACS10/ct2010,5061385
DIMACS10/cti,526892
DIMACS10/data,149222
DIMACS10/de2010,1733157
DIMACS10/delaunay_n10,33285
DIMACS10/delaunay_n11,63956
DIMACS10/delaunay_n12,125342
DIMACS10/delaunay_n13,248252
DIMACS10/delaunay_n14,532234
DIMACS10/delaunay_n15,1121939
DIMACS10/delaunay_n16,2301798
DIMACS10/delaunay_n17,4847354
DIMACS10/delaunay_n18,10351980
DIMACS10/delaunay_n19,21362805
DIMACS10/delaunay_n20,43672902
DIMACS10/delaunay_n21,94003330
DIMACS10/delaunay_n22,194668182
DIMACS10/delaunay_n23,395996394
DIMACS10/delaunay_n24,839313229
DIMACS10/europe_osm,1756372514
DIMACS10/fe_4elt2,342039
DIMACS10/fe_body,1896616
DIMACS10/fe_ocean,5110976
DIMACS10/fe_rotor,7806121
DIMACS10/fe_sphere,535276
DIMACS10/fe_tooth,5346777
DIMACS10/fl2010,37619270
DIMACS10/ga2010,22672794
DIMACS10/germany_osm,379868864
DIMACS10/G_n_pin_pout,5905402
DIMACS10/great-britain_osm,249721310
DIMACS10/hi2010,1860842
DIMACS10/hugebubbles-00000,830819543
DIMACS10/hugebubbles-00010,885932208
DIMACS10/hugebubbles-00020,970600955
DIMACS10/hugetrace-00000,196851389
DIMACS10/hugetrace-00010,534297066
DIMACS10/hugetrace-00020,716846941
DIMACS10/hugetric-00000,253119483
DIMACS10/hugetric-00010,287598988
DIMACS10/hugetric-00020,311269455
DIMACS10/ia2010,16455145
DIMACS10/id2010,11528766
DIMACS10/il2010,34938471
DIMACS10/in2010,20489765
DIMACS10/italy_osm,217309223
DIMACS10/kron_g500-logn16,33623040
DIMACS10/kron_g500-logn17,73045183
DIMACS10/kron_g500-logn18,160536363
DIMACS10/kron_g500-logn19,339186113
DIMACS10/kron_g500-logn20,708863654
DIMACS10/kron_g500-logn21,1542215057
DIMACS10/ks2010,18170986
DIMACS10/ky2010,12310292
DIMACS10/la2010,15533970
DIMACS10/luxembourg_osm,3192303
DIMACS10/m14b,21793374
DIMACS10/M6,219219875
DIMACS10/ma2010,11958540
DIMACS10/md2010,10832074
DIMACS10/me2010,5137923
DIMACS10/mi2010,25515825
DIMACS10/mn2010,19870703
DIMACS10/mo2010,26554086
DIMACS10/ms2010,13194323
DIMACS10/mt2010,10175310
DIMACS10/NACA0015,60817534
DIMACS10/nc2010,22607937
DIMACS10/nd2010,10051398
DIMACS10/ne2010,14650389
DIMACS10/netherlands_osm,70390803
DIMACS10/nh2010,3564623
DIMACS10/nj2010,12915096
DIMACS10/NLR,263157409
DIMACS10/nm2010,13204059
DIMACS10/nv2010,6443451
DIMACS10/ny2010,27409507
DIMACS10/oh2010,28339284
DIMACS10/ok2010,20504327
DIMACS10/or2010,15578862
DIMACS10/pa2010,32881914
DIMACS10/packing-500x100x100-b050,261651806
DIMACS10/preferentialAttachment,5546140
DIMACS10/rgg_n_2_15_s0,2342345
DIMACS10/rgg_n_2_16_s0,5037802
DIMACS10/rgg_n_2_17_s0,11052492
DIMACS10/rgg_n_2_18_s0,24507187
DIMACS10/rgg_n_2_19_s0,52691785
DIMACS10/rgg_n_2_20_s0,112227988
DIMACS10/rgg_n_2_21_s0,249565316
DIMACS10/rgg_n_2_22_s0,535884613
DIMACS10/rgg_n_2_23_s0,1131616277
DIMACS10/rgg_n_2_24_s0,2475206556
DIMACS10/ri2010,1837288
DIMACS10/road_central,278013315
DIMACS10/road_usa,492496872
DIMACS10/sc2010,14012417
DIMACS10/sd2010,6522565
DIMACS10/smallworld,5890353
DIMACS10/t60k,1052271
DIMACS10/tn2010,18833867
DIMACS10/tx2010,72467022
DIMACS10/uk,77201
DIMACS10/ut2010,8899720
DIMACS10/va2010,22191444
DIMACS10/venturiLevel3,124428149
DIMACS10/vsp_barth5_1Ksep_50in_5Kout,1153258
DIMACS10/vsp_bcsstk30_500sep_10in_1Kout,23433213
DIMACS10/vsp_befref_fxm_2_4_air02,1014539
DIMACS10/vsp_bump2_e18_aa01_model1_crew1,3520621
DIMACS10/vsp_c-30_data_data,570848
DIMACS10/vsp_c-60_data_cti_cs4,2741398
DIMACS10/vsp_data_and_seymourl,545749
DIMACS10/vsp_finan512_scagr7-2c_rlfddd,6725890
DIMACS10/vsp_mod2_pgp2_slptsk,4571664
DIMACS10/vsp_model1_crew1_cr42_south31,1980964
DIMACS10/vsp_msc10848_300sep_100in_1Kout,13419595
DIMACS10/vsp_p0291_seymourl_iiasa,526289
DIMACS10/vsp_sctap1-2b_and_seymourl,1591376
DIMACS10/vsp_south31_slptsk,2080530
DIMACS10/vsp_vibrobox_scagr7-2c_rlfddd,4946848
DIMACS10/vt2010,2355395
DIMACS10/wa2010,15194792
DIMACS10/wi2010,19434119
DIMACS10/wing,1432396
DIMACS10/wing_nodal,769074
DIMACS10/wv2010,10153067
DIMACS10/wy2010,6613984
DNVS/crplat2,5266042
DNVS/fcondp2,74004912
DNVS/fullb,76778270
DNVS/halfb,82310165
DNVS/m_t1,144738682
DNVS/ship_001,64064962
DNVS/ship_003,89019961
DNVS/shipsec1,86800817
DNVS/shipsec5,110613954
DNVS/shipsec8,74829108
DNVS/thread,63737629
DNVS/trdheim,10765921
DNVS/troll,79064145
DNVS/tsyl201,13524086
DNVS/x104,148418644
DRIVCAV/cavity01,200379
DRIVCAV/cavity02,175168
DRIVCAV/cavity03,196725
DRIVCAV/cavity04,174619
DRIVCAV/cavity05,917944
DRIVCAV/cavity06,855934
DRIVCAV/cavity07,903133
DRIVCAV/cavity08,851207
DRIVCAV/cavity09,900021
DRIVCAV/cavity10,2225802
DRIVCAV/cavity11,2122238
DRIVCAV/cavity12,2192258
DRIVCAV/cavity13,2113613
DRIVCAV/cavity14,2187548
DRIVCAV/cavity15,2110985
DRIVCAV/cavity16,4092497
DRIVCAV/cavity17,3951174
DRIVCAV/cavity18,4048301
DRIVCAV/cavity19,3940758
DRIVCAV/cavity20,4038648
DRIVCAV/cavity21,3931654
DRIVCAV/cavity22,4030793
DRIVCAV/cavity23,3928224
DRIVCAV/cavity24,4028649
DRIVCAV/cavity25,3925696
DRIVCAV/cavity26,4025819
Dziekonski/dielFilterV2clx,479945578
Dziekonski/dielFilterV2real,857363848
Dziekonski/dielFilterV3clx,654275694
Dziekonski/dielFilterV3real,1583699523
Dziekonski/gsm_106857,382354978
Embree/ifiss_mat,122309731
Engwirda/airfoil_2d,8540911
FEMLAB/ns3Da,53591609
FEMLAB/poisson2D,71050
FEMLAB/poisson3Da,10762253
FEMLAB/poisson3Db,75397319
FEMLAB/problem1,74325
FEMLAB/sme3Da,25438878
FEMLAB/sme3Db,62698848
FEMLAB/sme3Dc,95628071
FEMLAB/waveguide3D,10269762
FIDAP/ex1,118263
FIDAP/ex10,787526
FIDAP/ex10hs,829111
FIDAP/ex11,31444707
FIDAP/ex12,1145257
FIDAP/ex13,1038626
FIDAP/ex14,928702
FIDAP/ex15,1465853
FIDAP/ex18,2008423
FIDAP/ex19,7467507
FIDAP/ex2,353449
FIDAP/ex20,2024143
FIDAP/ex21,532345
FIDAP/ex22,593944
FIDAP/ex23,1150818
FIDAP/ex24,1299381
FIDAP/ex25,686565
FIDAP/ex26,2332069
FIDAP/ex27,1104741
FIDAP/ex28,2124325
FIDAP/ex29,687185
FIDAP/ex3,729540
FIDAP/ex31,2900399
FIDAP/ex32,152421
FIDAP/ex33,319692
FIDAP/ex35,6761780
FIDAP/ex36,1465778
FIDAP/ex37,1814851
FIDAP/ex4,453031
FIDAP/ex40,13265537
FIDAP/ex5,4050
FIDAP/ex6,1321216
FIDAP/ex7,1342307
FIDAP/ex8,2675214
FIDAP/ex9,1397959
Fluorem/DK01R,341129
Fluorem/GT01R,13049140
Fluorem/HV15R,10142871134
Fluorem/PR02R,269738583
Fluorem/RM07R,1244214193
FreeFieldTechnologies/mono_500Hz,271936696
Freescale/circuit5M,2164750712
Freescale/circuit5M_dc,621990444
Freescale/Freescale1,648073304
Freescale/Freescale2,525239802
Freescale/FullChip,718508970
Freescale/memchip,507466331
Freescale/nxp1,64306486
Freescale/transient,31158774
Gaertner/big,1212712
Gaertner/nopoly,524651
Gaertner/pesa,1036520
GAP/GAP-kron,46279284939
GAP/GAP-road,628425514
GAP/GAP-twitter,31423835173
GAP/GAP-urand,47074535775
GAP/GAP-web,40948742794
Garon/garon1,1683641
Garon/garon2,7801871
GenBank/kmer_A2a,3370816181
GenBank/kmer_P1a,2740820276
GenBank/kmer_U1a,1226166339
GenBank/kmer_V1r,4412691408
GenBank/kmer_V2a,1031216259
GHS_indef/a0nsdsil,3116346
GHS_indef/a2nnsnsl,3041041
GHS_indef/a5esindl,2179834
GHS_indef/aug2d,535809
GHS_indef/aug2dc,558166
GHS_indef/aug3d,487231
GHS_indef/aug3dcqp,1519208
GHS_indef/blockqp1,4745390
GHS_indef/bloweya,1179574
GHS_indef/bloweybl,1027288
GHS_indef/bloweybq,462851
GHS_indef/bmw3_2,134889781
GHS_indef/boyd1,12501691
GHS_indef/boyd2,15351947
GHS_indef/brainpc2,1630282
GHS_indef/bratu3d,1565514
GHS_indef/c-55,5939329
GHS_indef/c-58,8403233
GHS_indef/c-59,7074820
GHS_indef/c-62ghs,8401022
GHS_indef/c-63,6398358
GHS_indef/c-68,8307869
GHS_indef/c-69,9250474
GHS_indef/c-70,9717666
GHS_indef/c-71,12836333
GHS_indef/c-72,10502744
GHS_indef/cont-201,3744836
GHS_indef/cont-300,9111167
GHS_indef/copter2,11048511
GHS_indef/cvxqp3,1056824
GHS_indef/darcy003,24979674
GHS_indef/dawson5,14350839
GHS_indef/dixmaanl,4665675
GHS_indef/d_pretok,18179396
GHS_indef/dtoc,544262
GHS_indef/exdata_1,24017804
GHS_indef/helm2d03,50744761
GHS_indef/helm3d01,7197144
GHS_indef/k1_san,5791942
GHS_indef/laser,85239
GHS_indef/linverse,1603333
GHS_indef/mario001,2220729
GHS_indef/mario002,24979783
GHS_indef/ncvxbqp1,3746537
GHS_indef/ncvxqp1,665270
GHS_indef/ncvxqp3,4660711
GHS_indef/ncvxqp5,4194945
GHS_indef/ncvxqp7,5293197
GHS_indef/ncvxqp9,543028
GHS_indef/olesnik0,7648143
GHS_indef/qpband,417257
GHS_indef/sit100,574100
GHS_indef/sparsine,24035905
GHS_indef/spmsrtls,3949524
GHS_indef/stokes128,9080680
GHS_indef/stokes64,2129618
GHS_indef/stokes64s,2202283
GHS_indef/tuma1,837629
GHS_indef/tuma2,449629
GHS_indef/turon_m,19070080
GHS_psdef/apache1,6417857
GHS_psdef/apache2,64001836
GHS_psdef/audikw_1,1252770526
GHS_psdef/bmw7st_1,116909463
GHS_psdef/bmwcra_1,169996283
GHS_psdef/copter1,1225234
GHS_psdef/copter2,4729573
GHS_psdef/crankseg_1,116354092
GHS_psdef/crankseg_2,155571068
GHS_psdef/cvxbqp1,3589263
GHS_psdef/finance256,1913833
GHS_psdef/ford1,649477
GHS_psdef/ford2,3805152
GHS_psdef/gridgena,9113738
GHS_psdef/hood,149421316
GHS_psdef/inline_1,603544845
GHS_psdef/jnlbrng1,3101553
GHS_psdef/ldoor,663855490
GHS_psdef/minsurfo,3670678
GHS_psdef/obstclae,1757870
GHS_psdef/oilpan,40191582
GHS_psdef/opt1,10346078
GHS_psdef/pds10,893681
GHS_psdef/pwt,2066052
GHS_psdef/ramage02,15436862
GHS_psdef/s3dkq4m2,75719009
GHS_psdef/s3dkt3m2,61100014
GHS_psdef/srb1,17498966
GHS_psdef/torsion1,1758004
GHS_psdef/vanbody,36274836
GHS_psdef/wathen100,7571971
GHS_psdef/wathen120,9119415
Gleich/flickr,121825546
Gleich/minnesota,70206
Gleich/usroads,3939069
Gleich/usroads-48,3845115
Gleich/wb-cs-stanford,362082
Gleich/wb-edu,903101916
Gleich/wikipedia-20051105,268117102
Gleich/wikipedia-20060925,526911113
Gleich/wikipedia-20061104,558404866
Gleich/wikipedia-20070206,642663465
Goodwin/goodwin,5357103
Goodwin/Goodwin_010,798970
Goodwin/Goodwin_013,1439050
Goodwin/Goodwin_017,2555931
Goodwin/Goodwin_023,4819425
Goodwin/Goodwin_030,8347375
Goodwin/Goodwin_040,15550310
Goodwin/Goodwin_054,29082948
Goodwin/Goodwin_071,51267945
Goodwin/Goodwin_095,92487916
Goodwin/Goodwin_127,171295661
Goodwin/rim,30334521
Graham/graham1,10007074
Grueninger/windtunnel_evap2d,5007069
Grueninger/windtunnel_evap3d,53105656
Grund/b1_ss,1113
Grund/b2_ss,61757
Grund/bayer01,8925436
Grund/bayer02,2223186
Grund/bayer03,1271740
Grund/bayer04,3625358
Grund/bayer05,618006
Grund/bayer06,699170
Grund/bayer07,626949
Grund/bayer08,688102
Grund/bayer09,506663
Grund/bayer10,2183986
Grund/b_dyn,92542
Grund/d_dyn,5186
Grund/d_dyn1,3120
Grund/d_ss,2685
Grund/meg1,1640760
Grund/meg4,409443
Grund/poli,110879
Grund/poli3,527927
Grund/poli4,1027724
Grund/poli_large,450934
Gset/G1,148840
Gset/G10,196898
Gset/G11,16923
Gset/G12,16942
Gset/G13,16923
Gset/G14,34384
Gset/G15,33960
Gset/G16,34121
Gset/G17,34027
Gset/G18,45941
Gset/G19,45523
Gset/G2,148756
Gset/G20,45678
Gset/G21,45582
Gset/G22,178411
Gset/G23,178427
Gset/G24,178300
Gset/G25,178302
Gset/G26,178279
Gset/G27,228416
Gset/G28,228307
Gset/G29,228244
Gset/G3,148782
Gset/G30,228236
Gset/G31,228303
Gset/G32,46136
Gset/G33,46161
Gset/G34,46170
Gset/G35,95378
Gset/G36,95629
Gset/G37,95491
Gset/G38,95516
Gset/G39,124663
Gset/G4,148855
Gset/G40,124947
Gset/G41,124816
Gset/G42,124757
Gset/G43,78323
Gset/G44,78347
Gset/G45,78388
Gset/G46,78265
Gset/G47,78368
Gset/G48,56105
Gset/G49,56106
Gset/G5,148866
Gset/G50,56106
Gset/G51,43121
Gset/G52,43341
Gset/G53,43375
Gset/G54,43355
Gset/G55,120162
Gset/G56,151288
Gset/G57,121135
Gset/G58,259868
Gset/G59,333599
Gset/G6,196712
Gset/G60,166815
Gset/G61,209358
Gset/G62,171156
Gset/G63,371752
Gset/G64,474990
Gset/G65,196157
Gset/G66,221076
Gset/G67,246194
Gset/G7,196780
Gset/G8,196816
Gset/G9,196836
Guettel/TEM152078,215404796
Guettel/TEM181302,265101816
Guettel/TEM27623,14540135
Gupta/gupta1,12050343
Gupta/gupta2,24736371
Gupta/gupta3,52535031
Hamm/add20,463967
Hamm/add32,725468
Hamm/bcircuit,12657430
Hamm/hcircuit,18137465
Hamm/memplus,3650653
Hamm/scircuit,32788316
Hamrle/Hamrle1,2482
Hamrle/Hamrle2,477512
Hamrle/Hamrle3,143235616
Hardesty/Hardesty1,105890729
Hardesty/Hardesty2,108413406
Hardesty/Hardesty3,785511840
Harvard_Seismology/JP,418218060
HB/1138_bus,45556
HB/494_bus,18812
HB/662_bus,27325
HB/685_bus,34167
HB/abb313,11368
HB/arc130,29419
HB/ash219,3406
HB/ash292,9694
HB/ash331,4981
HB/ash608,9423
HB/ash85,2362
HB/ash958,15020
HB/bcspwr01,1078
HB/bcspwr02,1210
HB/bcspwr03,2480
HB/bcspwr04,7416
HB/bcspwr05,8405
HB/bcspwr06,29224
HB/bcspwr07,32701
HB/bcspwr08,33785
HB/bcspwr09,37580
HB/bcspwr10,132202
HB/bcsstk01,4575
HB/bcsstk02,46346
HB/bcsstk03,8252
HB/bcsstk04,40014
HB/bcsstk05,27936
HB/bcsstk06,94141
HB/bcsstk07,94278
HB/bcsstk08,155016
HB/bcsstk09,220708
HB/bcsstk10,264679
HB/bcsstk11,418402
HB/bcsstk12,418539
HB/bcsstk13,1025958
HB/bcsstk14,800106
HB/bcsstk15,1550781
HB/bcsstk16,3758891
HB/bcsstk17,5611033
HB/bcsstk18,2065731
HB/bcsstk19,89438
HB/bcsstk20,42698
HB/bcsstk21,271613
HB/bcsstk22,9753
HB/bcsstk23,591241
HB/bcsstk24,2035774
HB/bcsstk25,3501463
HB/bcsstk26,400701
HB/bcsstk27,705801
HB/bcsstk28,2785191
HB/bcsstk29,3293961
HB/bcsstk30,11699253
HB/bcsstk31,6916714
HB/bcsstk32,11836705
HB/bcsstk33,2938588
HB/bcsstm01,1022
HB/bcsstm02,1918
HB/bcsstm03,2063
HB/bcsstm04,2533
HB/bcsstm05,3731
HB/bcsstm06,9637
HB/bcsstm07,89291
HB/bcsstm08,16161
HB/bcsstm09,27607
HB/bcsstm10,267304
HB/bcsstm11,33802
HB/bcsstm12,254652
HB/bcsstm13,290353
HB/bcsstm19,19079
HB/bcsstm20,11482
HB/bcsstm21,99172
HB/bcsstm22,3874
HB/bcsstm23,76378
HB/bcsstm24,87580
HB/bcsstm25,393593
HB/bcsstm26,49300
HB/bcsstm27,714933
HB/beacxc,991985
HB/beaflw,942192
HB/beause,745010
HB/blckhole,76772
HB/bp_0,38959
HB/bp_1000,56583
HB/bp_1200,57510
HB/bp_1400,58359
HB/bp_1600,59033
HB/bp_200,45547
HB/bp_400,48482
HB/bp_600,50233
HB/bp_800,55091
HB/can_1054,52422
HB/can_1072,53608
HB/can_144,5174
HB/can_161,5707
HB/can_187,6340
HB/can_229,7586
HB/can_24,1063
HB/can_256,12008
HB/can_268,12485
HB/can_292,10647
HB/can_445,16505
HB/can_61,2313
HB/can_62,1379
HB/can_634,30734
HB/can_715,28733
HB/can_73,1882
HB/can_838,41499
HB/can_96,3112
HB/cegb2802,1284898
HB/cegb2919,1512436
HB/cegb3024,383846
HB/cegb3306,367889
HB/curtis54,2201
HB/dwt_1005,38198
HB/dwt_1007,38034
HB/dwt_1242,48234
HB/dwt_162,5041
HB/dwt_193,13284
HB/dwt_198,6105
HB/dwt_209,7372
HB/dwt_221,6996
HB/dwt_234,4361
HB/dwt_245,6540
HB/dwt_2680,127722
HB/dwt_307,10973
HB/dwt_310,10697
HB/dwt_346,13728
HB/dwt_361,12889
HB/dwt_419,15493
HB/dwt_492,14243
HB/dwt_503,25719
HB/dwt_512,15510
HB/dwt_59,1526
HB/dwt_592,22302
HB/dwt_607,22529
HB/dwt_66,1703
HB/dwt_72,1442
HB/dwt_758,26754
HB/dwt_869,32299
HB/dwt_87,2393
HB/dwt_878,32943
HB/dwt_918,32797
HB/dwt_992,69722
HB/eris1176,82681
HB/fs_183_1,24517
HB/fs_183_3,25368
HB/fs_183_4,25087
HB/fs_183_6,24178
HB/fs_541_1,109394
HB/fs_541_2,103124
HB/fs_541_3,101632
HB/fs_541_4,102329
HB/fs_680_1,55779
HB/fs_680_2,58228
HB/fs_680_3,58578
HB/fs_760_1,145162
HB/fs_760_2,146606
HB/fs_760_3,147261
HB/gemat1,920589
HB/gemat11,668259
HB/gemat12,666674
HB/gent113,4706
HB/gr_30_30,46294
HB/gre_1107,82675
HB/gre_115,6576
HB/gre_185,13819
HB/gre_216a,10091
HB/gre_216b,12975
HB/gre_343,16665
HB/gre_512,25558
HB/hor_131,94824
HB/ibm32,1245
HB/illc1033,107266
HB/illc1850,199284
HB/impcol_a,7448
HB/impcol_b,4373
