dataset,size_bytes
DIMACS10/me2010,2974690
DIMACS10/mi2010,15186011
DIMACS10/mn2010,11750066
DIMACS10/mo2010,15892090
DIMACS10/ms2010,7818288
DIMACS10/mt2010,5895668
DIMACS10/NACA0015,43158387
DIMACS10/nc2010,13541976
DIMACS10/nd2010,5785823
DIMACS10/ne2010,8575333
DIMACS10/netherlands_osm,36583936
DIMACS10/nh2010,2046245
DIMACS10/nj2010,7623730
DIMACS10/NLR,192986568
DIMACS10/nm2010,7747312
DIMACS10/nv2010,3692528
DIMACS10/ny2010,16394205
DIMACS10/oh2010,16930411
DIMACS10/ok2010,12132795
DIMACS10/or2010,9222079
DIMACS10/pa2010,19743181
DIMACS10/packing-500x100x100-b050,261651756
DIMACS10/preferentialAttachment,5546092
DIMACS10/rgg_n_2_15_s0,1824836
DIMACS10/rgg_n_2_16_s0,4003178
DIMACS10/rgg_n_2_17_s0,8984082
DIMACS10/rgg_n_2_18_s0,20370789
DIMACS10/rgg_n_2_19_s0,44419425
DIMACS10/rgg_n_2_20_s0,95683669
DIMACS10/rgg_n_2_21_s0,216477781
DIMACS10/rgg_n_2_22_s0,469708779
DIMACS10/rgg_n_2_23_s0,999264607
DIMACS10/rgg_n_2_24_s0,2210504057
DIMACS10/ri2010,1054767
DIMACS10/road_central,278013277
DIMACS10/road_usa,492496838
DIMACS10/sc2010,8327988
DIMACS10/sd2010,3695561
DIMACS10/smallworld,5890317
DIMACS10/t60k,1052241
DIMACS10/tn2010,11303354
DIMACS10/tx2010,43680637
DIMACS10/uk,77173
DIMACS10/ut2010,5157138
DIMACS10/va2010,13354567
DIMACS10/venturiLevel3,124428110
DIMACS10/vsp_barth5_1Ksep_50in_5Kout,1153205
DIMACS10/vsp_bcsstk30_500sep_10in_1Kout,23433157
DIMACS10/vsp_befref_fxm_2_4_air02,1014489
DIMACS10/vsp_bump2_e18_aa01_model1_crew1,3520564
DIMACS10/vsp_c-30_data_data,570804
DIMACS10/vsp_c-60_data_cti_cs4,2741351
DIMACS10/vsp_data_and_seymourl,545702
DIMACS10/vsp_finan512_scagr7-2c_rlfddd,6725835
DIMACS10/vsp_mod2_pgp2_slptsk,4571618
DIMACS10/vsp_model1_crew1_cr42_south31,1980909
DIMACS10/vsp_msc10848_300sep_100in_1Kout,13419538
DIMACS10/vsp_p0291_seymourl_iiasa,526239
DIMACS10/vsp_sctap1-2b_and_seymourl,1591324
DIMACS10/vsp_south31_slptsk,2080486
DIMACS10/vsp_vibrobox_scagr7-2c_rlfddd,4946793
DIMACS10/vt2010,1347392
DIMACS10/wa2010,8889695
DIMACS10/wi2010,11533252
DIMACS10/wing,1432366
DIMACS10/wing_nodal,769038
DIMACS10/wv2010,6005097
DIMACS10/wy2010,3817463
DNVS/crplat2,5266009
DNVS/fcondp2,74004879
DNVS/fullb,76778239
DNVS/halfb,82310134
DNVS/m_t1,144738652
DNVS/ship_001,64064928
DNVS/ship_003,89019927
DNVS/shipsec1,86800783
DNVS/shipsec5,110613920
DNVS/shipsec8,74829074
DNVS/thread,63737597
DNVS/trdheim,10765888
DNVS/troll,79064114
DNVS/tsyl201,13524053
DNVS/x104,148418614
DRIVCAV/cavity01,189199
DRIVCAV/cavity02,164014
DRIVCAV/cavity03,185688
DRIVCAV/cavity04,163479
DRIVCAV/cavity05,872833
DRIVCAV/cavity06,812016
DRIVCAV/cavity07,858241
DRIVCAV/cavity08,807828
DRIVCAV/cavity09,855147
DRIVCAV/cavity10,2123081
DRIVCAV/cavity11,2021912
DRIVCAV/cavity12,2092555
DRIVCAV/cavity13,2014036
DRIVCAV/cavity14,2085552
DRIVCAV/cavity15,2009118
DRIVCAV/cavity16,3909089
DRIVCAV/cavity17,3770997
DRIVCAV/cavity18,3865804
DRIVCAV/cavity19,3758326
DRIVCAV/cavity20,3857600
DRIVCAV/cavity21,3752817
DRIVCAV/cavity22,3852688
DRIVCAV/cavity23,3748199
DRIVCAV/cavity24,3847713
DRIVCAV/cavity25,3743914
DRIVCAV/cavity26,3843349
Dziekonski/dielFilterV2clx,478695692
Dziekonski/dielFilterV2real,855013600
Dziekonski/dielFilterV3clx,652531191
Dziekonski/dielFilterV3real,1581474573
Dziekonski/gsm_106857,381166735
Embree/ifiss_mat,120413901
Engwirda/airfoil_2d,7568007
FEMLAB/ns3Da,53155659
FEMLAB/poisson2D,63158
FEMLAB/poisson3Da,10682591
FEMLAB/poisson3Db,75186850
FEMLAB/problem1,74291
FEMLAB/sme3Da,25408807
FEMLAB/sme3Db,62632499
FEMLAB/sme3Dc,95518358
FEMLAB/waveguide3D,10205936
FIDAP/ex1,118234
FIDAP/ex10,787496
FIDAP/ex10hs,829079
FIDAP/ex11,31444677
FIDAP/ex12,1145227
FIDAP/ex13,1038596
FIDAP/ex14,928672
FIDAP/ex15,1465823
FIDAP/ex18,2008393
FIDAP/ex19,7467477
FIDAP/ex2,353420
FIDAP/ex20,2024113
FIDAP/ex21,532315
FIDAP/ex22,593914
FIDAP/ex23,1150788
FIDAP/ex24,1299351
FIDAP/ex25,686535
FIDAP/ex26,2332039
FIDAP/ex27,1104711
FIDAP/ex28,2124295
FIDAP/ex29,687155
FIDAP/ex3,729511
FIDAP/ex31,2900369
FIDAP/ex32,152391
FIDAP/ex33,319662
FIDAP/ex35,6761750
FIDAP/ex36,1465748
FIDAP/ex37,1814821
FIDAP/ex4,453002
FIDAP/ex40,13265507
FIDAP/ex5,4021
FIDAP/ex6,1321187
FIDAP/ex7,1342278
FIDAP/ex8,2675185
FIDAP/ex9,1397930
Fluorem/DK01R,323850
Fluorem/GT01R,12864099
Fluorem/HV15R,10095089342
Fluorem/PR02R,265075192
Fluorem/RM07R,1236185753
FreeFieldTechnologies/mono_500Hz,271936660
Freescale/circuit5M,2164750677
Freescale/circuit5M_dc,621990406
Freescale/Freescale1,648073268
Freescale/Freescale2,525239766
Freescale/FullChip,718508936
Freescale/memchip,507466298
Freescale/nxp1,64306456
Freescale/transient,31158739
Gaertner/big,1212683
Gaertner/nopoly,524619
Gaertner/pesa,1036490
GAP/GAP-kron,46279283951
GAP/GAP-road,628424558
GAP/GAP-twitter,31423834191
GAP/GAP-urand,47074534776
GAP/GAP-web,40948741828
Garon/garon1,1683609
Garon/garon2,7801839
GenBank/kmer_A2a,3370816147
GenBank/kmer_P1a,2740820242
GenBank/kmer_U1a,1226166305
GenBank/kmer_V1r,4412691374
GenBank/kmer_V2a,1031216225
GHS_indef/a0nsdsil,3116312
GHS_indef/a2nnsnsl,3041007
GHS_indef/a5esindl,2179800
GHS_indef/aug2d,535778
GHS_indef/aug2dc,558134
GHS_indef/aug3d,487200
GHS_indef/aug3dcqp,1519174
GHS_indef/blockqp1,4745356
GHS_indef/bloweya,1179541
GHS_indef/bloweybl,1027254
GHS_indef/bloweybq,462817
GHS_indef/bmw3_2,134889749
GHS_indef/boyd1,11968468
GHS_indef/boyd2,14418769
GHS_indef/brainpc2,1630248
GHS_indef/bratu3d,1387844
GHS_indef/c-55,5759111
GHS_indef/c-58,8141348
GHS_indef/c-59,6859320
GHS_indef/c-62ghs,8133185
GHS_indef/c-63,6158359
GHS_indef/c-68,8031989
GHS_indef/c-69,8904987
GHS_indef/c-70,9363010
GHS_indef/c-71,12412498
GHS_indef/c-72,10064915
GHS_indef/cont-201,3530629
GHS_indef/cont-300,8538963
GHS_indef/copter2,11048478
GHS_indef/cvxqp3,1056792
GHS_indef/darcy003,24979640
GHS_indef/dawson5,14350806
GHS_indef/dixmaanl,4665641
GHS_indef/d_pretok,18179362
GHS_indef/dtoc,544232
GHS_indef/exdata_1,24017770
GHS_indef/helm2d03,50744727
GHS_indef/helm3d01,7197110
GHS_indef/k1_san,5791910
GHS_indef/laser,85208
GHS_indef/linverse,1603299
GHS_indef/mario001,2220695
GHS_indef/mario002,24979749
GHS_indef/ncvxbqp1,3746503
GHS_indef/ncvxqp1,665237
GHS_indef/ncvxqp3,4660678
GHS_indef/ncvxqp5,4194912
GHS_indef/ncvxqp7,5293164
GHS_indef/ncvxqp9,542995
GHS_indef/olesnik0,7648109
GHS_indef/qpband,417225
GHS_indef/sit100,574068
GHS_indef/sparsine,24035871
GHS_indef/spmsrtls,3949490
GHS_indef/stokes128,9080645
GHS_indef/stokes64,2129584
GHS_indef/stokes64s,2202248
GHS_indef/tuma1,837598
GHS_indef/tuma2,449598
GHS_indef/turon_m,19070047
GHS_psdef/apache1,6417824
GHS_psdef/apache2,64001803
GHS_psdef/audikw_1,1252770492
GHS_psdef/bmw7st_1,116909429
GHS_psdef/bmwcra_1,169996249
GHS_psdef/copter1,1225201
GHS_psdef/copter2,4729540
GHS_psdef/crankseg_1,116354056
GHS_psdef/crankseg_2,155571032
GHS_psdef/cvxbqp1,3589230
GHS_psdef/finance256,1913797
GHS_psdef/ford1,649446
GHS_psdef/ford2,3805121
GHS_psdef/gridgena,9113704
GHS_psdef/hood,149421286
GHS_psdef/inline_1,603544811
GHS_psdef/jnlbrng1,3101519
GHS_psdef/ldoor,663855459
GHS_psdef/minsurfo,3670644
GHS_psdef/obstclae,1757836
GHS_psdef/oilpan,40191550
GHS_psdef/opt1,10346048
GHS_psdef/pds10,893650
GHS_psdef/pwt,2066023
GHS_psdef/ramage02,15436828
GHS_psdef/s3dkq4m2,73485034
GHS_psdef/s3dkt3m2,58866039
GHS_psdef/srb1,17498936
GHS_psdef/torsion1,1757970
GHS_psdef/vanbody,36274803
GHS_psdef/wathen100,7571936
GHS_psdef/wathen120,9119380
Gleich/flickr,121825514
Gleich/minnesota,30861
Gleich/usroads,2031923
Gleich/usroads-48,1982421
Gleich/wb-cs-stanford,362042
Gleich/wb-edu,903101884
Gleich/wikipedia-20051105,268117058
Gleich/wikipedia-20060925,526911069
Gleich/wikipedia-20061104,558404822
Gleich/wikipedia-20070206,642663421
Goodwin/goodwin,5357070
Goodwin/Goodwin_010,798933
Goodwin/Goodwin_013,1439013
Goodwin/Goodwin_017,2555894
Goodwin/Goodwin_023,4819388
Goodwin/Goodwin_030,8347338
Goodwin/Goodwin_040,15550273
Goodwin/Goodwin_054,29082911
Goodwin/Goodwin_071,51267908
Goodwin/Goodwin_095,92487879
Goodwin/Goodwin_127,171295624
Goodwin/rim,30334492
Graham/graham1,10007041
Grueninger/windtunnel_evap2d,4826211
Grueninger/windtunnel_evap3d,52221201
Grund/b1_ss,663
Grund/b2_ss,55806
Grund/bayer01,8925403
Grund/bayer02,1963327
Grund/bayer03,1183325
Grund/bayer04,3583860
Grund/bayer05,617973
Grund/bayer06,699137
Grund/bayer07,626916
Grund/bayer08,688069
Grund/bayer09,457266
Grund/bayer10,2156706
Grund/b_dyn,83710
Grund/d_dyn,4486
Grund/d_dyn1,3088
Grund/d_ss,2016
Grund/meg1,1640730
Grund/meg4,409413
Grund/poli,102468
Grund/poli3,527896
Grund/poli4,1027693
Grund/poli_large,450898
Gset/G1,148812
Gset/G10,196869
Gset/G11,16894
Gset/G12,16913
Gset/G13,16894
Gset/G14,34355
Gset/G15,33931
Gset/G16,34092
Gset/G17,33998
Gset/G18,45912
Gset/G19,45494
Gset/G2,148728
Gset/G20,45649
Gset/G21,45553
Gset/G22,178382
Gset/G23,178398
Gset/G24,178271
Gset/G25,178273
Gset/G26,178250
Gset/G27,228387
Gset/G28,228278
Gset/G29,228215
Gset/G3,148754
Gset/G30,228207
Gset/G31,228274
Gset/G32,46107
Gset/G33,46132
Gset/G34,46141
Gset/G35,95349
Gset/G36,95600
Gset/G37,95462
Gset/G38,95487
Gset/G39,124634
Gset/G4,148827
Gset/G40,124918
Gset/G41,124787
Gset/G42,124728
Gset/G43,78294
Gset/G44,78318
Gset/G45,78359
Gset/G46,78236
Gset/G47,78339
Gset/G48,56076
Gset/G49,56077
Gset/G5,148838
Gset/G50,56077
Gset/G51,43092
Gset/G52,43312
Gset/G53,43346
Gset/G54,43326
Gset/G55,120133
Gset/G56,151259
Gset/G57,121106
Gset/G58,259839
Gset/G59,333570
Gset/G6,196684
Gset/G60,166786
Gset/G61,209329
Gset/G62,171127
Gset/G63,371723
Gset/G64,474961
Gset/G65,196128
Gset/G66,221047
Gset/G67,246165
Gset/G7,196752
Gset/G8,196788
Gset/G9,196808
Guettel/TEM152078,103749026
Guettel/TEM181302,126885080
Guettel/TEM27623,7029201
Gupta/gupta1,12050311
Gupta/gupta2,24736339
Gupta/gupta3,52534999
Hamm/add20,412336
Hamm/add32,621685
Hamm/bcircuit,11263748
Hamm/hcircuit,16070509
Hamm/memplus,3272623
Hamm/scircuit,29331273
Hamrle/Hamrle1,2050
Hamrle/Hamrle2,477035
Hamrle/Hamrle3,143227872
Hardesty/Hardesty1,105890694
Hardesty/Hardesty2,104710796
Hardesty/Hardesty3,767233391
Harvard_Seismology/JP,418218032
HB/1138_bus,45522
HB/494_bus,18779
HB/662_bus,27292
HB/685_bus,34134
HB/abb313,11336
HB/arc130,29387
HB/ash219,3374
HB/ash292,9662
HB/ash331,4949
HB/ash608,9391
HB/ash85,2331
HB/ash958,14988
HB/bcspwr01,1044
HB/bcspwr02,1176
HB/bcspwr03,2446
HB/bcspwr04,7382
HB/bcspwr05,8371
HB/bcspwr06,29190
HB/bcspwr07,32667
HB/bcspwr08,33751
HB/bcspwr09,37546
HB/bcspwr10,132168
HB/bcsstk01,4541
HB/bcsstk02,46312
HB/bcsstk03,8218
HB/bcsstk04,39980
HB/bcsstk05,27902
HB/bcsstk06,94107
HB/bcsstk07,94244
HB/bcsstk08,154982
HB/bcsstk09,220674
HB/bcsstk10,264645
HB/bcsstk11,418368
HB/bcsstk12,418505
HB/bcsstk13,1025924
HB/bcsstk14,800072
HB/bcsstk15,1550747
HB/bcsstk16,3758857
HB/bcsstk17,5610999
HB/bcsstk18,2065697
HB/bcsstk19,89404
HB/bcsstk20,42664
HB/bcsstk21,271579
HB/bcsstk22,9719
HB/bcsstk23,591207
HB/bcsstk24,2035740
HB/bcsstk25,3501429
HB/bcsstk26,400667
HB/bcsstk27,705767
HB/bcsstk28,2785157
HB/bcsstk29,3293927
HB/bcsstk30,11699219
HB/bcsstk31,6916680
HB/bcsstk32,11836671
HB/bcsstk33,2938554
HB/bcsstm01,988
HB/bcsstm02,1884
HB/bcsstm03,2029
HB/bcsstm04,2499
HB/bcsstm05,3697
HB/bcsstm06,9603
HB/bcsstm07,89257
HB/bcsstm08,16127
HB/bcsstm09,27573
HB/bcsstm10,267270
HB/bcsstm11,33768
HB/bcsstm12,254618
HB/bcsstm13,290319
HB/bcsstm19,19045
HB/bcsstm20,11448
HB/bcsstm21,99138
HB/bcsstm22,3840
HB/bcsstm23,76344
HB/bcsstm24,87546
HB/bcsstm25,393559
HB/bcsstm26,49266
HB/bcsstm27,714899
HB/beacxc,991953
HB/beaflw,942160
HB/beause,744978
HB/blckhole,76738
HB/bp_0,38929
HB/bp_1000,56550
HB/bp_1200,57477
HB/bp_1400,58326
HB/bp_1600,59000
HB/bp_200,45515
HB/bp_400,48450
HB/bp_600,50201
HB/bp_800,55059
HB/can_1054,52388
HB/can_1072,53574
HB/can_144,5141
HB/can_161,5674
HB/can_187,6307
HB/can_229,7553
HB/can_24,1031
HB/can_256,11975
HB/can_268,12452
HB/can_292,10614
HB/can_445,16472
HB/can_61,2281
HB/can_62,1347
HB/can_634,30701
HB/can_715,28700
HB/can_73,1850
HB/can_838,41466
HB/can_96,3080
HB/cegb2802,1284864
HB/cegb2919,1512402
HB/cegb3024,383812
HB/cegb3306,367855
HB/curtis54,2167
HB/dwt_1005,38164
HB/dwt_1007,38000
HB/dwt_1242,48200
HB/dwt_162,5008
HB/dwt_193,13251
HB/dwt_198,6072
HB/dwt_209,7339
HB/dwt_221,6963
HB/dwt_234,4328
HB/dwt_245,6507
HB/dwt_2680,127688
HB/dwt_307,10940
HB/dwt_310,10664
HB/dwt_346,13695
HB/dwt_361,12856
HB/dwt_419,15460
HB/dwt_492,14210
HB/dwt_503,25686
HB/dwt_512,15477
HB/dwt_59,1494
HB/dwt_592,22269
HB/dwt_607,22496
HB/dwt_66,1671
HB/dwt_72,1410
HB/dwt_758,26721
HB/dwt_869,32266
HB/dwt_87,2361
HB/dwt_878,32910
HB/dwt_918,32764
HB/dwt_992,69689
HB/eris1176,82647
HB/fs_183_1,24483
HB/fs_183_3,25334
HB/fs_183_4,25053
HB/fs_183_6,24144
HB/fs_541_1,109360
HB/fs_541_2,103090
HB/fs_541_3,101598
HB/fs_541_4,102295
HB/fs_680_1,55745
HB/fs_680_2,58194
HB/fs_680_3,58544
HB/fs_760_1,145128
HB/fs_760_2,146572
HB/fs_760_3,147227
HB/gemat1,920557
HB/gemat11,668226
HB/gemat12,666641
HB/gent113,4673
HB/gr_30_30,46260
HB/gre_1107,82641
HB/gre_115,6543
HB/gre_185,13786
HB/gre_216a,10057
HB/gre_216b,12941
HB/gre_343,16632
HB/gre_512,25525
HB/hor_131,94791
HB/ibm32,1214
HB/illc1033,94262
HB/illc1850,176550
HB/impcol_a,7414
HB/impcol_b,4339
HB/impcol_c,4365
